State_CD,County_CD,State,County,Size
1,1,AL,Autauga County,H1
1,3,AL,Baldwin County,H1
1,5,AL,Barbour County,H1
1,7,AL,Bibb County,H1
1,9,AL,Blount County,H1
1,11,AL,Bullock County,H1
1,13,AL,Butler County,H1
1,15,AL,Calhoun County,H1
1,17,AL,Chambers County,H1
1,19,AL,Cherokee County,H1
1,21,AL,Chilton County,H1
1,23,AL,Choctaw County,H1
1,25,AL,Clarke County,H1
1,27,AL,Clay County,H1
1,29,AL,Cleburne County,H1
1,31,AL,Coffee County,H1
1,33,AL,Colbert County,H1
1,35,AL,Conecuh County,H1
1,37,AL,Coosa County,H1
1,39,AL,Covington County,H1
1,41,AL,Crenshaw County,H1
1,43,AL,Cullman County,H1
1,45,AL,Dale County,H1
1,47,AL,Dallas County,H1
1,49,AL,DeKalb County,H1
1,51,AL,Elmore County,H1
1,53,AL,Escambia County,H1
1,55,AL,Etowah County,H1
1,57,AL,Fayette County,H1
1,59,AL,Franklin County,H1
1,61,AL,Geneva County,H1
1,63,AL,Greene County,H1
1,65,AL,Hale County,H1
1,67,AL,Henry County,H1
1,69,AL,Houston County,H1
1,71,AL,Jackson County,H1
1,73,AL,Jefferson County,H1
1,75,AL,Lamar County,H1
1,77,AL,Lauderdale County,H1
1,79,AL,Lawrence County,H1
1,81,AL,Lee County,H1
1,83,AL,Limestone County,H1
1,85,AL,Lowndes County,H1
1,87,AL,Macon County,H1
1,89,AL,Madison County,H1
1,91,AL,Marengo County,H1
1,93,AL,Marion County,H1
1,95,AL,Marshall County,H1
1,97,AL,Mobile County,H1
1,99,AL,Monroe County,H1
1,101,AL,Montgomery County,H1
1,103,AL,Morgan County,H1
1,105,AL,Perry County,H1
1,107,AL,Pickens County,H1
1,109,AL,Pike County,H1
1,111,AL,Randolph County,H1
1,113,AL,Russell County,H1
1,115,AL,St. Clair County,H1
1,117,AL,Shelby County,H1
1,119,AL,Sumter County,H1
1,121,AL,Talladega County,H1
1,123,AL,Tallapoosa County,H1
1,125,AL,Tuscaloosa County,H1
1,127,AL,Walker County,H1
1,129,AL,Washington County,H1
1,131,AL,Wilcox County,H1
1,133,AL,Winston County,H1
2,13,AK,Aleutians East Borough,H1
2,16,AK,Aleutians West Census Area,H5
2,20,AK,Anchorage Municipality,H6
2,50,AK,Bethel Census Area,H5
2,60,AK,Bristol Bay Borough,H1
2,68,AK,Denali Borough,H1
2,70,AK,Dillingham Census Area,H5
2,90,AK,Fairbanks North Star Borough,H1
2,100,AK,Haines Borough,H1
2,105,AK,Hoonah-Angoon Census Area,H5
2,110,AK,Juneau City and Borough,H6
2,122,AK,Kenai Peninsula Borough,H1
2,130,AK,Ketchikan Gateway Borough,H1
2,150,AK,Kodiak Island Borough,H1
2,164,AK,Lake and Peninsula Borough,H1
2,170,AK,Matanuska-Susitna Borough,H1
2,180,AK,Nome Census Area,H5
2,185,AK,North Slope Borough,H1
2,188,AK,Northwest Arctic Borough,H1
2,195,AK,Petersburg Census Area,H5
2,198,AK,Prince of Wales-Hyder Census Area,H5
2,220,AK,Sitka City and Borough,H6
2,230,AK,Skagway Municipality,H1
2,240,AK,Southeast Fairbanks Census Area,H5
2,261,AK,Valdez-Cordova Census Area,H5
2,270,AK,Wade Hampton Census Area,H5
2,275,AK,Wrangell City and Borough,H1
2,282,AK,Yakutat City and Borough,H1
2,290,AK,Yukon-Koyukuk Census Area,H5
4,1,AZ,Apache County,H1
4,3,AZ,Cochise County,H1
4,5,AZ,Coconino County,H1
4,7,AZ,Gila County,H1
4,9,AZ,Graham County,H1
4,11,AZ,Greenlee County,H1
4,12,AZ,La Paz County,H1
4,13,AZ,Maricopa County,H1
4,15,AZ,Mohave County,H1
4,17,AZ,Navajo County,H1
4,19,AZ,Pima County,H1
4,21,AZ,Pinal County,H1
4,23,AZ,Santa Cruz County,H1
4,25,AZ,Yavapai County,H1
4,27,AZ,Yuma County,H1
5,1,AR,Arkansas County,H1
5,3,AR,Ashley County,H1
5,5,AR,Baxter County,H1
5,7,AR,Benton County,H1
5,9,AR,Boone County,H1
5,11,AR,Bradley County,H1
5,13,AR,Calhoun County,H1
5,15,AR,Carroll County,H1
5,17,AR,Chicot County,H1
5,19,AR,Clark County,H1
5,21,AR,Clay County,H1
5,23,AR,Cleburne County,H1
5,25,AR,Cleveland County,H1
5,27,AR,Columbia County,H1
5,29,AR,Conway County,H1
5,31,AR,Craighead County,H1
5,33,AR,Crawford County,H1
5,35,AR,Crittenden County,H1
5,37,AR,Cross County,H1
5,39,AR,Dallas County,H1
5,41,AR,Desha County,H1
5,43,AR,Drew County,H1
5,45,AR,Faulkner County,H1
5,47,AR,Franklin County,H1
5,49,AR,Fulton County,H1
5,51,AR,Garland County,H1
5,53,AR,Grant County,H1
5,55,AR,Greene County,H1
5,57,AR,Hempstead County,H1
5,59,AR,Hot Spring County,H1
5,61,AR,Howard County,H1
5,63,AR,Independence County,H1
5,65,AR,Izard County,H1
5,67,AR,Jackson County,H1
5,69,AR,Jefferson County,H1
5,71,AR,Johnson County,H1
5,73,AR,Lafayette County,H1
5,75,AR,Lawrence County,H1
5,77,AR,Lee County,H1
5,79,AR,Lincoln County,H1
5,81,AR,Little River County,H1
5,83,AR,Logan County,H1
5,85,AR,Lonoke County,H1
5,87,AR,Madison County,H1
5,89,AR,Marion County,H1
5,91,AR,Miller County,H1
5,93,AR,Mississippi County,H1
5,95,AR,Monroe County,H1
5,97,AR,Montgomery County,H1
5,99,AR,Nevada County,H1
5,101,AR,Newton County,H1
5,103,AR,Ouachita County,H1
5,105,AR,Perry County,H1
5,107,AR,Phillips County,H1
5,109,AR,Pike County,H1
5,111,AR,Poinsett County,H1
5,113,AR,Polk County,H1
5,115,AR,Pope County,H1
5,117,AR,Prairie County,H1
5,119,AR,Pulaski County,H1
5,121,AR,Randolph County,H1
5,123,AR,St. Francis County,H1
5,125,AR,Saline County,H1
5,127,AR,Scott County,H1
5,129,AR,Searcy County,H1
5,131,AR,Sebastian County,H1
5,133,AR,Sevier County,H1
5,135,AR,Sharp County,H1
5,137,AR,Stone County,H1
5,139,AR,Union County,H1
5,141,AR,Van Buren County,H1
5,143,AR,Washington County,H1
5,145,AR,White County,H1
5,147,AR,Woodruff County,H1
5,149,AR,Yell County,H1
6,1,CA,Alameda County,H1
6,3,CA,Alpine County,H1
6,5,CA,Amador County,H1
6,7,CA,Butte County,H1
6,9,CA,Calaveras County,H1
6,11,CA,Colusa County,H1
6,13,CA,Contra Costa County,H1
6,15,CA,Del Norte County,H1
6,17,CA,El Dorado County,H1
6,19,CA,Fresno County,H1
6,21,CA,Glenn County,H1
6,23,CA,Humboldt County,H1
6,25,CA,Imperial County,H1
6,27,CA,Inyo County,H1
6,29,CA,Kern County,H1
6,31,CA,Kings County,H1
6,33,CA,Lake County,H1
6,35,CA,Lassen County,H1
6,37,CA,Los Angeles County,H1
6,39,CA,Madera County,H1
6,41,CA,Marin County,H1
6,43,CA,Mariposa County,H1
6,45,CA,Mendocino County,H1
6,47,CA,Merced County,H1
6,49,CA,Modoc County,H1
6,51,CA,Mono County,H1
6,53,CA,Monterey County,H1
6,55,CA,Napa County,H1
6,57,CA,Nevada County,H1
6,59,CA,Orange County,H1
6,61,CA,Placer County,H1
6,63,CA,Plumas County,H1
6,65,CA,Riverside County,H1
6,67,CA,Sacramento County,H1
6,69,CA,San Benito County,H1
6,71,CA,San Bernardino County,H1
6,73,CA,San Diego County,H1
6,75,CA,San Francisco County,H6
6,77,CA,San Joaquin County,H1
6,79,CA,San Luis Obispo County,H1
6,81,CA,San Mateo County,H1
6,83,CA,Santa Barbara County,H1
6,85,CA,Santa Clara County,H1
6,87,CA,Santa Cruz County,H1
6,89,CA,Shasta County,H1
6,91,CA,Sierra County,H1
6,93,CA,Siskiyou County,H1
6,95,CA,Solano County,H1
6,97,CA,Sonoma County,H1
6,99,CA,Stanislaus County,H1
6,101,CA,Sutter County,H1
6,103,CA,Tehama County,H1
6,105,CA,Trinity County,H1
6,107,CA,Tulare County,H1
6,109,CA,Tuolumne County,H1
6,111,CA,Ventura County,H1
6,113,CA,Yolo County,H1
6,115,CA,Yuba County,H1
8,1,CO,Adams County,H1
8,3,CO,Alamosa County,H1
8,5,CO,Arapahoe County,H1
8,7,CO,Archuleta County,H1
8,9,CO,Baca County,H1
8,11,CO,Bent County,H1
8,13,CO,Boulder County,H1
8,14,CO,Broomfield County,H6
8,15,CO,Chaffee County,H1
8,17,CO,Cheyenne County,H1
8,19,CO,Clear Creek County,H1
8,21,CO,Conejos County,H1
8,23,CO,Costilla County,H1
8,25,CO,Crowley County,H1
8,27,CO,Custer County,H1
8,29,CO,Delta County,H1
8,31,CO,Denver County,H6
8,33,CO,Dolores County,H1
8,35,CO,Douglas County,H1
8,37,CO,Eagle County,H1
8,39,CO,Elbert County,H1
8,41,CO,El Paso County,H1
8,43,CO,Fremont County,H1
8,45,CO,Garfield County,H1
8,47,CO,Gilpin County,H1
8,49,CO,Grand County,H1
8,51,CO,Gunnison County,H1
8,53,CO,Hinsdale County,H1
8,55,CO,Huerfano County,H1
8,57,CO,Jackson County,H1
8,59,CO,Jefferson County,H1
8,61,CO,Kiowa County,H1
8,63,CO,Kit Carson County,H1
8,65,CO,Lake County,H1
8,67,CO,La Plata County,H1
8,69,CO,Larimer County,H1
8,71,CO,Las Animas County,H1
8,73,CO,Lincoln County,H1
8,75,CO,Logan County,H1
8,77,CO,Mesa County,H1
8,79,CO,Mineral County,H1
8,81,CO,Moffat County,H1
8,83,CO,Montezuma County,H1
8,85,CO,Montrose County,H1
8,87,CO,Morgan County,H1
8,89,CO,Otero County,H1
8,91,CO,Ouray County,H1
8,93,CO,Park County,H1
8,95,CO,Phillips County,H1
8,97,CO,Pitkin County,H1
8,99,CO,Prowers County,H1
8,101,CO,Pueblo County,H1
8,103,CO,Rio Blanco County,H1
8,105,CO,Rio Grande County,H1
8,107,CO,Routt County,H1
8,109,CO,Saguache County,H1
8,111,CO,San Juan County,H1
8,113,CO,San Miguel County,H1
8,115,CO,Sedgwick County,H1
8,117,CO,Summit County,H1
8,119,CO,Teller County,H1
8,121,CO,Washington County,H1
8,123,CO,Weld County,H1
8,125,CO,Yuma County,H1
9,1,CT,Fairfield County,H4
9,3,CT,Hartford County,H4
9,5,CT,Litchfield County,H4
9,7,CT,Middlesex County,H4
9,9,CT,New Haven County,H4
9,11,CT,New London County,H4
9,13,CT,Tolland County,H4
9,15,CT,Windham County,H4
10,1,DE,Kent County,H1
10,3,DE,New Castle County,H1
10,5,DE,Sussex County,H1
11,1,DC,District of Columbia,H6
12,1,FL,Alachua County,H1
12,3,FL,Baker County,H1
12,5,FL,Bay County,H1
12,7,FL,Bradford County,H1
12,9,FL,Brevard County,H1
12,11,FL,Broward County,H1
12,13,FL,Calhoun County,H1
12,15,FL,Charlotte County,H1
12,17,FL,Citrus County,H1
12,19,FL,Clay County,H1
12,21,FL,Collier County,H1
12,23,FL,Columbia County,H1
12,27,FL,DeSoto County,H1
12,29,FL,Dixie County,H1
12,31,FL,Duval County,H6
12,33,FL,Escambia County,H1
12,35,FL,Flagler County,H1
12,37,FL,Franklin County,H1
12,39,FL,Gadsden County,H1
12,41,FL,Gilchrist County,H1
12,43,FL,Glades County,H1
12,45,FL,Gulf County,H1
12,47,FL,Hamilton County,H1
12,49,FL,Hardee County,H1
12,51,FL,Hendry County,H1
12,53,FL,Hernando County,H1
12,55,FL,Highlands County,H1
12,57,FL,Hillsborough County,H1
12,59,FL,Holmes County,H1
12,61,FL,Indian River County,H1
12,63,FL,Jackson County,H1
12,65,FL,Jefferson County,H1
12,67,FL,Lafayette County,H1
12,69,FL,Lake County,H1
12,71,FL,Lee County,H1
12,73,FL,Leon County,H1
12,75,FL,Levy County,H1
12,77,FL,Liberty County,H1
12,79,FL,Madison County,H1
12,81,FL,Manatee County,H1
12,83,FL,Marion County,H1
12,85,FL,Martin County,H1
12,86,FL,Miami-Dade County,H1
12,87,FL,Monroe County,H1
12,89,FL,Nassau County,H1
12,91,FL,Okaloosa County,H1
12,93,FL,Okeechobee County,H1
12,95,FL,Orange County,H1
12,97,FL,Osceola County,H1
12,99,FL,Palm Beach County,H1
12,101,FL,Pasco County,H1
12,103,FL,Pinellas County,H1
12,105,FL,Polk County,H1
12,107,FL,Putnam County,H1
12,109,FL,St. Johns County,H1
12,111,FL,St. Lucie County,H1
12,113,FL,Santa Rosa County,H1
12,115,FL,Sarasota County,H1
12,117,FL,Seminole County,H1
12,119,FL,Sumter County,H1
12,121,FL,Suwannee County,H1
12,123,FL,Taylor County,H1
12,125,FL,Union County,H1
12,127,FL,Volusia County,H1
12,129,FL,Wakulla County,H1
12,131,FL,Walton County,H1
12,133,FL,Washington County,H1
13,1,GA,Appling County,H1
13,3,GA,Atkinson County,H1
13,5,GA,Bacon County,H1
13,7,GA,Baker County,H1
13,9,GA,Baldwin County,H1
13,11,GA,Banks County,H1
13,13,GA,Barrow County,H1
13,15,GA,Bartow County,H1
13,17,GA,Ben Hill County,H1
13,19,GA,Berrien County,H1
13,21,GA,Bibb County,H1
13,23,GA,Bleckley County,H1
13,25,GA,Brantley County,H1
13,27,GA,Brooks County,H1
13,29,GA,Bryan County,H1
13,31,GA,Bulloch County,H1
13,33,GA,Burke County,H1
13,35,GA,Butts County,H1
13,37,GA,Calhoun County,H1
13,39,GA,Camden County,H1
13,43,GA,Candler County,H1
13,45,GA,Carroll County,H1
13,47,GA,Catoosa County,H1
13,49,GA,Charlton County,H1
13,51,GA,Chatham County,H1
13,53,GA,Chattahoochee County,H1
13,55,GA,Chattooga County,H1
13,57,GA,Cherokee County,H1
13,59,GA,Clarke County,H6
13,61,GA,Clay County,H1
13,63,GA,Clayton County,H1
13,65,GA,Clinch County,H1
13,67,GA,Cobb County,H1
13,69,GA,Coffee County,H1
13,71,GA,Colquitt County,H1
13,73,GA,Columbia County,H1
13,75,GA,Cook County,H1
13,77,GA,Coweta County,H1
13,79,GA,Crawford County,H1
13,81,GA,Crisp County,H1
13,83,GA,Dade County,H1
13,85,GA,Dawson County,H1
13,87,GA,Decatur County,H1
13,89,GA,DeKalb County,H1
13,91,GA,Dodge County,H1
13,93,GA,Dooly County,H1
13,95,GA,Dougherty County,H1
13,97,GA,Douglas County,H1
13,99,GA,Early County,H1
13,101,GA,Echols County,H1
13,103,GA,Effingham County,H1
13,105,GA,Elbert County,H1
13,107,GA,Emanuel County,H1
13,109,GA,Evans County,H1
13,111,GA,Fannin County,H1
13,113,GA,Fayette County,H1
13,115,GA,Floyd County,H1
13,117,GA,Forsyth County,H1
13,119,GA,Franklin County,H1
13,121,GA,Fulton County,H1
13,123,GA,Gilmer County,H1
13,125,GA,Glascock County,H1
13,127,GA,Glynn County,H1
13,129,GA,Gordon County,H1
13,131,GA,Grady County,H1
13,133,GA,Greene County,H1
13,135,GA,Gwinnett County,H1
13,137,GA,Habersham County,H1
13,139,GA,Hall County,H1
13,141,GA,Hancock County,H1
13,143,GA,Haralson County,H1
13,145,GA,Harris County,H1
13,147,GA,Hart County,H1
13,149,GA,Heard County,H1
13,151,GA,Henry County,H1
13,153,GA,Houston County,H1
13,155,GA,Irwin County,H1
13,157,GA,Jackson County,H1
13,159,GA,Jasper County,H1
13,161,GA,Jeff Davis County,H1
13,163,GA,Jefferson County,H1
13,165,GA,Jenkins County,H1
13,167,GA,Johnson County,H1
13,169,GA,Jones County,H1
13,171,GA,Lamar County,H1
13,173,GA,Lanier County,H1
13,175,GA,Laurens County,H1
13,177,GA,Lee County,H1
13,179,GA,Liberty County,H1
13,181,GA,Lincoln County,H1
13,183,GA,Long County,H1
13,185,GA,Lowndes County,H1
13,187,GA,Lumpkin County,H1
13,189,GA,McDuffie County,H1
13,191,GA,McIntosh County,H1
13,193,GA,Macon County,H1
13,195,GA,Madison County,H1
13,197,GA,Marion County,H1
13,199,GA,Meriwether County,H1
13,201,GA,Miller County,H1
13,205,GA,Mitchell County,H1
13,207,GA,Monroe County,H1
13,209,GA,Montgomery County,H1
13,211,GA,Morgan County,H1
13,213,GA,Murray County,H1
13,215,GA,Muscogee County,H6
13,217,GA,Newton County,H1
13,219,GA,Oconee County,H1
13,221,GA,Oglethorpe County,H1
13,223,GA,Paulding County,H1
13,225,GA,Peach County,H1
13,227,GA,Pickens County,H1
13,229,GA,Pierce County,H1
13,231,GA,Pike County,H1
13,233,GA,Polk County,H1
13,235,GA,Pulaski County,H1
13,237,GA,Putnam County,H1
13,239,GA,Quitman County,H1
13,241,GA,Rabun County,H1
13,243,GA,Randolph County,H1
13,245,GA,Richmond County,H6
13,247,GA,Rockdale County,H1
13,249,GA,Schley County,H1
13,251,GA,Screven County,H1
13,253,GA,Seminole County,H1
13,255,GA,Spalding County,H1
13,257,GA,Stephens County,H1
13,259,GA,Stewart County,H1
13,261,GA,Sumter County,H1
13,263,GA,Talbot County,H1
13,265,GA,Taliaferro County,H1
13,267,GA,Tattnall County,H1
13,269,GA,Taylor County,H1
13,271,GA,Telfair County,H1
13,273,GA,Terrell County,H1
13,275,GA,Thomas County,H1
13,277,GA,Tift County,H1
13,279,GA,Toombs County,H1
13,281,GA,Towns County,H1
13,283,GA,Treutlen County,H1
13,285,GA,Troup County,H1
13,287,GA,Turner County,H1
13,289,GA,Twiggs County,H1
13,291,GA,Union County,H1
13,293,GA,Upson County,H1
13,295,GA,Walker County,H1
13,297,GA,Walton County,H1
13,299,GA,Ware County,H1
13,301,GA,Warren County,H1
13,303,GA,Washington County,H1
13,305,GA,Wayne County,H1
13,307,GA,Webster County,H1
13,309,GA,Wheeler County,H1
13,311,GA,White County,H1
13,313,GA,Whitfield County,H1
13,315,GA,Wilcox County,H1
13,317,GA,Wilkes County,H1
13,319,GA,Wilkinson County,H1
13,321,GA,Worth County,H1
15,1,HI,Hawaii County,H1
15,3,HI,Honolulu County,H1
15,5,HI,Kalawao County,H4
15,7,HI,Kauai County,H1
15,9,HI,Maui County,H1
16,1,ID,Ada County,H1
16,3,ID,Adams County,H1
16,5,ID,Bannock County,H1
16,7,ID,Bear Lake County,H1
16,9,ID,Benewah County,H1
16,11,ID,Bingham County,H1
16,13,ID,Blaine County,H1
16,15,ID,Boise County,H1
16,17,ID,Bonner County,H1
16,19,ID,Bonneville County,H1
16,21,ID,Boundary County,H1
16,23,ID,Butte County,H1
16,25,ID,Camas County,H1
16,27,ID,Canyon County,H1
16,29,ID,Caribou County,H1
16,31,ID,Cassia County,H1
16,33,ID,Clark County,H1
16,35,ID,Clearwater County,H1
16,37,ID,Custer County,H1
16,39,ID,Elmore County,H1
16,41,ID,Franklin County,H1
16,43,ID,Fremont County,H1
16,45,ID,Gem County,H1
16,47,ID,Gooding County,H1
16,49,ID,Idaho County,H1
16,51,ID,Jefferson County,H1
16,53,ID,Jerome County,H1
16,55,ID,Kootenai County,H1
16,57,ID,Latah County,H1
16,59,ID,Lemhi County,H1
16,61,ID,Lewis County,H1
16,63,ID,Lincoln County,H1
16,65,ID,Madison County,H1
16,67,ID,Minidoka County,H1
16,69,ID,Nez Perce County,H1
16,71,ID,Oneida County,H1
16,73,ID,Owyhee County,H1
16,75,ID,Payette County,H1
16,77,ID,Power County,H1
16,79,ID,Shoshone County,H1
16,81,ID,Teton County,H1
16,83,ID,Twin Falls County,H1
16,85,ID,Valley County,H1
16,87,ID,Washington County,H1
17,1,IL,Adams County,H1
17,3,IL,Alexander County,H1
17,5,IL,Bond County,H1
17,7,IL,Boone County,H1
17,9,IL,Brown County,H1
17,11,IL,Bureau County,H1
17,13,IL,Calhoun County,H1
17,15,IL,Carroll County,H1
17,17,IL,Cass County,H1
17,19,IL,Champaign County,H1
17,21,IL,Christian County,H1
17,23,IL,Clark County,H1
17,25,IL,Clay County,H1
17,27,IL,Clinton County,H1
17,29,IL,Coles County,H1
17,31,IL,Cook County,H1
17,33,IL,Crawford County,H1
17,35,IL,Cumberland County,H1
17,37,IL,DeKalb County,H1
17,39,IL,De Witt County,H1
17,41,IL,Douglas County,H1
17,43,IL,DuPage County,H1
17,45,IL,Edgar County,H1
17,47,IL,Edwards County,H1
17,49,IL,Effingham County,H1
17,51,IL,Fayette County,H1
17,53,IL,Ford County,H1
17,55,IL,Franklin County,H1
17,57,IL,Fulton County,H1
17,59,IL,Gallatin County,H1
17,61,IL,Greene County,H1
17,63,IL,Grundy County,H1
17,65,IL,Hamilton County,H1
17,67,IL,Hancock County,H1
17,69,IL,Hardin County,H1
17,71,IL,Henderson County,H1
17,73,IL,Henry County,H1
17,75,IL,Iroquois County,H1
17,77,IL,Jackson County,H1
17,79,IL,Jasper County,H1
17,81,IL,Jefferson County,H1
17,83,IL,Jersey County,H1
17,85,IL,Jo Daviess County,H1
17,87,IL,Johnson County,H1
17,89,IL,Kane County,H1
17,91,IL,Kankakee County,H1
17,93,IL,Kendall County,H1
17,95,IL,Knox County,H1
17,97,IL,Lake County,H1
17,99,IL,LaSalle County,H1
17,101,IL,Lawrence County,H1
17,103,IL,Lee County,H1
17,105,IL,Livingston County,H1
17,107,IL,Logan County,H1
17,109,IL,McDonough County,H1
17,111,IL,McHenry County,H1
17,113,IL,McLean County,H1
17,115,IL,Macon County,H1
17,117,IL,Macoupin County,H1
17,119,IL,Madison County,H1
17,121,IL,Marion County,H1
17,123,IL,Marshall County,H1
17,125,IL,Mason County,H1
17,127,IL,Massac County,H1
17,129,IL,Menard County,H1
17,131,IL,Mercer County,H1
17,133,IL,Monroe County,H1
17,135,IL,Montgomery County,H1
17,137,IL,Morgan County,H1
17,139,IL,Moultrie County,H1
17,141,IL,Ogle County,H1
17,143,IL,Peoria County,H1
17,145,IL,Perry County,H1
17,147,IL,Piatt County,H1
17,149,IL,Pike County,H1
17,151,IL,Pope County,H1
17,153,IL,Pulaski County,H1
17,155,IL,Putnam County,H1
17,157,IL,Randolph County,H1
17,159,IL,Richland County,H1
17,161,IL,Rock Island County,H1
17,163,IL,St. Clair County,H1
17,165,IL,Saline County,H1
17,167,IL,Sangamon County,H1
17,169,IL,Schuyler County,H1
17,171,IL,Scott County,H1
17,173,IL,Shelby County,H1
17,175,IL,Stark County,H1
17,177,IL,Stephenson County,H1
17,179,IL,Tazewell County,H1
17,181,IL,Union County,H1
17,183,IL,Vermilion County,H1
17,185,IL,Wabash County,H1
17,187,IL,Warren County,H1
17,189,IL,Washington County,H1
17,191,IL,Wayne County,H1
17,193,IL,White County,H1
17,195,IL,Whiteside County,H1
17,197,IL,Will County,H1
17,199,IL,Williamson County,H1
17,201,IL,Winnebago County,H1
17,203,IL,Woodford County,H1
18,1,IN,Adams County,H1
18,3,IN,Allen County,H1
18,5,IN,Bartholomew County,H1
18,7,IN,Benton County,H1
18,9,IN,Blackford County,H1
18,11,IN,Boone County,H1
18,13,IN,Brown County,H1
18,15,IN,Carroll County,H1
18,17,IN,Cass County,H1
18,19,IN,Clark County,H1
18,21,IN,Clay County,H1
18,23,IN,Clinton County,H1
18,25,IN,Crawford County,H1
18,27,IN,Daviess County,H1
18,29,IN,Dearborn County,H1
18,31,IN,Decatur County,H1
18,33,IN,DeKalb County,H1
18,35,IN,Delaware County,H1
18,37,IN,Dubois County,H1
18,39,IN,Elkhart County,H1
18,41,IN,Fayette County,H1
18,43,IN,Floyd County,H1
18,45,IN,Fountain County,H1
18,47,IN,Franklin County,H1
18,49,IN,Fulton County,H1
18,51,IN,Gibson County,H1
18,53,IN,Grant County,H1
18,55,IN,Greene County,H1
18,57,IN,Hamilton County,H1
18,59,IN,Hancock County,H1
18,61,IN,Harrison County,H1
18,63,IN,Hendricks County,H1
18,65,IN,Henry County,H1
18,67,IN,Howard County,H1
18,69,IN,Huntington County,H1
18,71,IN,Jackson County,H1
18,73,IN,Jasper County,H1
18,75,IN,Jay County,H1
18,77,IN,Jefferson County,H1
18,79,IN,Jennings County,H1
18,81,IN,Johnson County,H1
18,83,IN,Knox County,H1
18,85,IN,Kosciusko County,H1
18,87,IN,LaGrange County,H1
18,89,IN,Lake County,H1
18,91,IN,LaPorte County,H1
18,93,IN,Lawrence County,H1
18,95,IN,Madison County,H1
18,97,IN,Marion County,H6
18,99,IN,Marshall County,H1
18,101,IN,Martin County,H1
18,103,IN,Miami County,H1
18,105,IN,Monroe County,H1
18,107,IN,Montgomery County,H1
18,109,IN,Morgan County,H1
18,111,IN,Newton County,H1
18,113,IN,Noble County,H1
18,115,IN,Ohio County,H1
18,117,IN,Orange County,H1
18,119,IN,Owen County,H1
18,121,IN,Parke County,H1
18,123,IN,Perry County,H1
18,125,IN,Pike County,H1
18,127,IN,Porter County,H1
18,129,IN,Posey County,H1
18,131,IN,Pulaski County,H1
18,133,IN,Putnam County,H1
18,135,IN,Randolph County,H1
18,137,IN,Ripley County,H1
18,139,IN,Rush County,H1
18,141,IN,St. Joseph County,H1
18,143,IN,Scott County,H1
18,145,IN,Shelby County,H1
18,147,IN,Spencer County,H1
18,149,IN,Starke County,H1
18,151,IN,Steuben County,H1
18,153,IN,Sullivan County,H1
18,155,IN,Switzerland County,H1
18,157,IN,Tippecanoe County,H1
18,159,IN,Tipton County,H1
18,161,IN,Union County,H1
18,163,IN,Vanderburgh County,H1
18,165,IN,Vermillion County,H1
18,167,IN,Vigo County,H1
18,169,IN,Wabash County,H1
18,171,IN,Warren County,H1
18,173,IN,Warrick County,H1
18,175,IN,Washington County,H1
18,177,IN,Wayne County,H1
18,179,IN,Wells County,H1
18,181,IN,White County,H1
18,183,IN,Whitley County,H1
19,1,IA,Adair County,H1
19,3,IA,Adams County,H1
19,5,IA,Allamakee County,H1
19,7,IA,Appanoose County,H1
19,9,IA,Audubon County,H1
19,11,IA,Benton County,H1
19,13,IA,Black Hawk County,H1
19,15,IA,Boone County,H1
19,17,IA,Bremer County,H1
19,19,IA,Buchanan County,H1
19,21,IA,Buena Vista County,H1
19,23,IA,Butler County,H1
19,25,IA,Calhoun County,H1
19,27,IA,Carroll County,H1
19,29,IA,Cass County,H1
19,31,IA,Cedar County,H1
19,33,IA,Cerro Gordo County,H1
19,35,IA,Cherokee County,H1
19,37,IA,Chickasaw County,H1
19,39,IA,Clarke County,H1
19,41,IA,Clay County,H1
19,43,IA,Clayton County,H1
19,45,IA,Clinton County,H1
19,47,IA,Crawford County,H1
19,49,IA,Dallas County,H1
19,51,IA,Davis County,H1
19,53,IA,Decatur County,H1
19,55,IA,Delaware County,H1
19,57,IA,Des Moines County,H1
19,59,IA,Dickinson County,H1
19,61,IA,Dubuque County,H1
19,63,IA,Emmet County,H1
19,65,IA,Fayette County,H1
19,67,IA,Floyd County,H1
19,69,IA,Franklin County,H1
19,71,IA,Fremont County,H1
19,73,IA,Greene County,H1
19,75,IA,Grundy County,H1
19,77,IA,Guthrie County,H1
19,79,IA,Hamilton County,H1
19,81,IA,Hancock County,H1
19,83,IA,Hardin County,H1
19,85,IA,Harrison County,H1
19,87,IA,Henry County,H1
19,89,IA,Howard County,H1
19,91,IA,Humboldt County,H1
19,93,IA,Ida County,H1
19,95,IA,Iowa County,H1
19,97,IA,Jackson County,H1
19,99,IA,Jasper County,H1
19,101,IA,Jefferson County,H1
19,103,IA,Johnson County,H1
19,105,IA,Jones County,H1
19,107,IA,Keokuk County,H1
19,109,IA,Kossuth County,H1
19,111,IA,Lee County,H1
19,113,IA,Linn County,H1
19,115,IA,Louisa County,H1
19,117,IA,Lucas County,H1
19,119,IA,Lyon County,H1
19,121,IA,Madison County,H1
19,123,IA,Mahaska County,H1
19,125,IA,Marion County,H1
19,127,IA,Marshall County,H1
19,129,IA,Mills County,H1
19,131,IA,Mitchell County,H1
19,133,IA,Monona County,H1
19,135,IA,Monroe County,H1
19,137,IA,Montgomery County,H1
19,139,IA,Muscatine County,H1
19,141,IA,O'Brien County,H1
19,143,IA,Osceola County,H1
